Agent,Scenario,FeatureIdx,FeatureName,Partition_MeanAbsSHAP,Kernel_MeanAbsSHAP,Partition_rank,Kernel_rank
DQN,EASY,0,inventory_SKU0,0.00025100164904138936,0.0,348,659
DQN,EASY,1,inventory_SKU1,0.0002510016490413894,0.0,35,650
DQN,EASY,2,inventory_SKU2,0.00025100164904138936,0.0,344,651
DQN,EASY,3,inventory_SKU3,0.0002510016490413894,2.969804856456264e-06,36,319
DQN,EASY,4,inventory_SKU4,0.00025100164904138936,6.50001328961074e-06,343,308
DQN,EASY,5,inventory_SKU5,0.00025100164904138936,0.00022502136765235713,342,153
DQN,EASY,6,inventory_SKU6,0.00025100164904138936,0.0,341,652
DQN,EASY,7,inventory_SKU7,0.00025100164904138936,4.007808841199125e-05,340,230
DQN,EASY,8,inventory_SKU8,0.00025100164904138936,0.00017997043498799753,371,158
DQN,EASY,9,inventory_SKU9,0.00025100164904138936,1.987152468007643e-05,628,263
DQN,EASY,10,inventory_SKU10,0.00025100164904138936,0.0,629,331
DQN,EASY,11,inventory_SKU11,0.00025100164904138936,0.0,596,332
DQN,EASY,12,inventory_SKU12,0.00025100164904138936,1.4965634668059928e-05,355,275
DQN,EASY,13,inventory_SKU13,0.00025100164904138936,0.0,354,333
DQN,EASY,14,inventory_SKU14,0.00025100164904138936,6.131692227298507e-05,353,215
DQN,EASY,15,inventory_SKU15,0.0002510016490413894,0.0,41,334
DQN,EASY,16,inventory_SKU16,0.0002510016490413894,0.0010312041369611464,339,66
DQN,EASY,17,inventory_SKU17,0.0002510016490413894,0.0,40,655
DQN,EASY,18,inventory_SKU18,0.00025100164904138936,7.023474405137184e-06,347,306
DQN,EASY,19,inventory_SKU19,0.0002510016490413893,2.3224706060503622e-05,637,257
DQN,EASY,20,inventory_SKU20,0.0002510016490413894,1.8641009962246597e-05,338,267
DQN,EASY,21,inventory_SKU21,0.0002510016490413894,0.0,337,324
DQN,EASY,22,inventory_SKU22,0.0002510016490413894,5.7981785545300885e-05,336,217
DQN,EASY,23,inventory_SKU23,0.00025100164904138936,0.0,601,325
DQN,EASY,24,inventory_SKU24,0.0002510016490413894,0.00017654060369143168,335,161
DQN,EASY,25,inventory_SKU25,0.00025100164904138936,7.508309022381797e-05,600,204
DQN,EASY,26,inventory_SKU26,0.0002510016490413894,2.8217980884158617e-05,334,250
DQN,EASY,27,inventory_SKU27,0.0002510016490413894,1.2728241018152753e-05,333,280
DQN,EASY,28,inventory_SKU28,0.00025100164904138936,1.9766554876924217e-05,599,264
DQN,EASY,29,inventory_SKU29,0.0002510016490413894,0.0,332,326
DQN,EASY,30,inventory_SKU30,0.0002510016490413894,0.0,331,327
DQN,EASY,31,inventory_SKU31,0.00025100164904138936,6.170192938444192e-05,598,214
DQN,EASY,32,inventory_SKU32,0.00025100164904138936,3.2125801660947926e-05,552,238
DQN,EASY,33,inventory_SKU33,0.0002510016490413894,0.0,55,534
DQN,EASY,34,inventory_SKU34,0.0002510016490413894,0.0,56,535
DQN,EASY,35,inventory_SKU35,0.0002510016490413894,0.0,57,536
DQN,EASY,36,inventory_SKU36,0.0002510016490413894,0.0005033607255710464,314,116
DQN,EASY,37,inventory_SKU37,0.0002510016490413894,0.0,315,537
DQN,EASY,38,inventory_SKU38,0.0002510016490413894,0.0,316,500
DQN,EASY,39,inventory_SKU39,0.0002510016490413894,0.0,317,501
DQN,EASY,40,inventory_SKU40,0.00025100164904138936,0.0009093329133002838,551,71
DQN,EASY,41,inventory_SKU41,0.00025100164904138936,0.0,550,502
DQN,EASY,42,inventory_SKU42,0.00025100164904138936,0.0005350704022749182,627,108
DQN,EASY,43,inventory_SKU43,0.0002510016490413894,0.0,30,503
DQN,EASY,44,inventory_SKU44,0.0002510016490413894,2.9039064460763514e-05,31,248
DQN,EASY,45,inventory_SKU45,0.0002510016490413894,0.0,32,504
DQN,EASY,46,inventory_SKU46,0.0002510016490413894,9.671283137605133e-05,33,197
DQN,EASY,47,inventory_SKU47,0.00025100164904138936,0.0,345,505
DQN,EASY,48,inventory_SKU48,0.00025100164904138936,0.0013334399831296023,558,42
DQN,EASY,49,inventory_SKU49,0.00025100164904138936,6.844373102511928e-06,557,307
DQN,EASY,50,inventory_SKU50,0.0002510016490413894,9.8070359061422e-06,46,291
DQN,EASY,51,inventory_SKU51,0.00025100164904138936,0.0,556,470
DQN,EASY,52,inventory_SKU52,0.0002510016490413894,0.0,47,471
DQN,EASY,53,inventory_SKU53,0.0002510016490413893,4.303807684271176e-05,642,226
DQN,EASY,54,inventory_SKU54,0.0002510016490413894,0.0,48,472
DQN,EASY,55,inventory_SKU55,0.0002510016490413894,0.0006719290432034412,49,96
DQN,EASY,56,inventory_SKU56,0.00025100164904138936,0.0007663328113390621,555,87
DQN,EASY,57,inventory_SKU57,0.0002510016490413894,0.00010655814288670497,50,192
DQN,EASY,58,inventory_SKU58,0.00025100164904138936,0.0,554,443
DQN,EASY,59,inventory_SKU59,0.0002510016490413894,0.0,51,444
DQN,EASY,60,inventory_SKU60,0.00025100164904138936,0.0,553,445
DQN,EASY,61,inventory_SKU61,0.0002510016490413894,0.0,52,446
DQN,EASY,62,inventory_SKU62,0.0002510016490413894,0.00014891772854891126,53,173
DQN,EASY,63,inventory_SKU63,0.0002510016490413894,0.0,54,447
DQN,EASY,64,inventory_SKU64,0.0002510016490413894,0.0,88,437
DQN,EASY,65,inventory_SKU65,0.00025100164904138936,0.0,589,438
DQN,EASY,66,inventory_SKU66,0.00025100164904138936,0.000481037314061893,588,121
DQN,EASY,67,inventory_SKU67,0.0002510016490413894,0.0,89,439
DQN,EASY,68,inventory_SKU68,0.0002510016490413894,0.0,58,440
DQN,EASY,69,inventory_SKU69,0.0002510016490413894,0.0,59,441
DQN,EASY,70,inventory_SKU70,0.00025100164904138936,0.0,587,442
DQN,EASY,71,inventory_SKU71,0.0002510016490413894,0.0004099311471190502,60,132
DQN,EASY,72,inventory_SKU72,0.0002510016490413894,0.0,61,407
DQN,EASY,73,inventory_SKU73,0.00025100164904138936,0.0007717902354463204,586,86
DQN,EASY,74,inventory_SKU74,0.0002510016490413894,0.0,62,408
DQN,EASY,75,inventory_SKU75,0.00025100164904138936,0.0,562,409
DQN,EASY,76,inventory_SKU76,0.0002510016490413893,0.0,643,410
DQN,EASY,77,inventory_SKU77,0.00025100164904138936,0.0,561,411
DQN,EASY,78,inventory_SKU78,0.00025100164904138936,0.0,560,412
DQN,EASY,79,inventory_SKU79,0.00025100164904138936,0.0,559,413
DQN,EASY,80,inventory_SKU80,0.0002510016490413894,0.0014693691816194154,98,34
DQN,EASY,81,inventory_SKU81,0.0002510016490413894,0.0,99,404
DQN,EASY,82,inventory_SKU82,0.00025100164904138936,1.8320075301549495e-05,567,269
DQN,EASY,83,inventory_SKU83,0.0002510016490413894,0.0,100,405
DQN,EASY,84,inventory_SKU84,0.0002510016490413894,0.0,101,406
DQN,EASY,85,inventory_SKU85,0.0002510016490413894,0.00017322572374973066,102,164
DQN,EASY,86,inventory_SKU86,0.0002510016490413894,0.0,103,384
DQN,EASY,87,inventory_SKU87,0.00025100164904138936,6.274690132370812e-05,566,213
DQN,EASY,88,inventory_SKU88,0.0002510016490413894,0.0,104,385
DQN,EASY,89,inventory_SKU89,0.0002510016490413894,3.089828026454719e-05,105,242
DQN,EASY,90,inventory_SKU90,0.0002510016490413894,0.0,74,386
DQN,EASY,91,inventory_SKU91,0.0002510016490413894,0.00013905939858124375,86,177
DQN,EASY,92,inventory_SKU92,0.00025100164904138936,0.0004916011925624216,592,117
DQN,EASY,93,inventory_SKU93,0.0002510016490413894,0.0,87,387
DQN,EASY,94,inventory_SKU94,0.00025100164904138936,0.0,591,388
DQN,EASY,95,inventory_SKU95,0.00025100164904138936,0.0010695641554767414,590,62
DQN,EASY,96,inventory_SKU96,0.0002510016490413894,0.0,90,366
DQN,EASY,97,inventory_SKU97,0.0002510016490413894,0.0,91,367
DQN,EASY,98,inventory_SKU98,0.0002510016490413894,0.0,92,368
DQN,EASY,99,inventory_SKU99,0.0002510016490413894,0.0,93,369
DQN,EASY,100,inventory_SKU100,0.0002510016490413894,4.796826044957396e-05,94,223
DQN,EASY,101,inventory_SKU101,0.00025100164904138936,0.0,573,350
DQN,EASY,102,inventory_SKU102,0.0002510016490413893,0.0003358995006653383,639,141
DQN,EASY,103,inventory_SKU103,0.00025100164904138936,0.0,572,351
DQN,EASY,104,inventory_SKU104,0.0002510016490413894,0.00011249728984813309,95,189
DQN,EASY,105,inventory_SKU105,0.00025100164904138936,0.000410730558306739,571,131
DQN,EASY,106,inventory_SKU106,0.0002510016490413893,0.0002976516320942751,638,146
DQN,EASY,107,inventory_SKU107,0.00025100164904138936,0.0,570,352
DQN,EASY,108,inventory_SKU108,0.00025100164904138936,0.0,569,353
DQN,EASY,109,inventory_SKU109,0.00025100164904138936,0.0005559813617997672,568,105
DQN,EASY,110,inventory_SKU110,0.0002510016490413894,0.0,96,354
DQN,EASY,111,inventory_SKU111,0.0002510016490413894,0.0,97,355
DQN,EASY,112,inventory_SKU112,0.0002510016490413893,0.0,644,373
DQN,EASY,113,inventory_SKU113,0.00025100164904138936,0.0,534,374
DQN,EASY,114,inventory_SKU114,0.00025100164904138936,0.0,533,375
DQN,EASY,115,inventory_SKU115,0.0002510016490413894,0.0008035277680558859,136,82
DQN,EASY,116,inventory_SKU116,0.00025100164904138936,0.0,532,376
DQN,EASY,117,inventory_SKU117,0.0002510016490413894,0.0014112173188083998,137,37
DQN,EASY,118,inventory_SKU118,0.0002510016490413894,0.0,106,377
DQN,EASY,119,inventory_SKU119,0.0002510016490413894,0.0007487943910147488,107,90
DQN,EASY,120,inventory_SKU120,0.0002510016490413894,0.0,108,378
DQN,EASY,121,inventory_SKU121,0.0002510016490413894,0.0,109,379
DQN,EASY,122,inventory_SKU122,0.0002510016490413894,0.0,110,380
DQN,EASY,123,inventory_SKU123,0.00025100164904138936,0.0,575,381
DQN,EASY,124,inventory_SKU124,0.00025100164904138936,0.0,574,382
DQN,EASY,125,inventory_SKU125,0.0002510016490413894,0.0,119,383
DQN,EASY,126,inventory_SKU126,0.0002510016490413894,0.0003976788266248741,120,134
DQN,EASY,127,inventory_SKU127,0.0002510016490413894,0.0,121,393
DQN,EASY,128,inventory_SKU128,0.00025100164904138936,0.00017072404577783506,541,166
DQN,EASY,129,inventory_SKU129,0.0002510016490413894,0.0,127,400
DQN,EASY,130,inventory_SKU130,0.0002510016490413894,5.4554652961039725e-06,128,309
DQN,EASY,131,inventory_SKU131,0.0002510016490413894,1.1992690975699168e-05,129,284
DQN,EASY,132,inventory_SKU132,0.00025100164904138936,0.0,540,420
DQN,EASY,133,inventory_SKU133,0.0002510016490413894,0.0014358197476331367,130,36
DQN,EASY,134,inventory_SKU134,0.0002510016490413894,0.0,131,421
DQN,EASY,135,inventory_SKU135,0.0002510016490413894,0.0,132,422
DQN,EASY,136,inventory_SKU136,0.00025100164904138936,5.801923398859142e-05,539,216
DQN,EASY,137,inventory_SKU137,0.00025100164904138936,0.0,538,423
DQN,EASY,138,inventory_SKU138,0.00025100164904138936,0.0,537,424
DQN,EASY,139,inventory_SKU139,0.00025100164904138936,0.00017562054650748654,536,162
DQN,EASY,140,inventory_SKU140,0.00025100164904138936,0.0005907525323929262,535,102
DQN,EASY,141,inventory_SKU141,0.0002510016490413894,0.0018393275324139944,133,22
DQN,EASY,142,inventory_SKU142,0.0002510016490413894,0.0,134,425
DQN,EASY,143,inventory_SKU143,0.0002510016490413894,8.222396953303217e-06,135,302
DQN,EASY,144,inventory_SKU144,0.00025100164904138936,0.0,522,459
DQN,EASY,145,inventory_SKU145,0.00025100164904138936,0.0,521,460
DQN,EASY,146,inventory_SKU146,0.0002510016490413894,0.0,141,461
DQN,EASY,147,inventory_SKU147,0.00025100164904138936,0.00029549737517120506,520,147
DQN,EASY,148,inventory_SKU148,0.0002510016490413894,0.0,142,462
DQN,EASY,149,inventory_SKU149,0.0002510016490413894,0.0,143,463
DQN,EASY,150,inventory_SKU150,0.00025100164904138936,0.00039078874016673236,519,135
DQN,EASY,151,inventory_SKU151,0.0002510016490413894,0.0,144,464
DQN,EASY,152,inventory_SKU152,0.0002510016490413894,0.0,145,484
DQN,EASY,153,inventory_SKU153,0.0002510016490413894,4.494281438939599e-06,146,313
DQN,EASY,154,inventory_SKU154,0.00025100164904138936,0.0,518,485
DQN,EASY,155,inventory_SKU155,0.00025100164904138936,0.0,543,486
DQN,EASY,156,inventory_SKU156,0.00025100164904138936,0.0,542,487
DQN,EASY,157,inventory_SKU157,0.0002510016490413894,9.846257237636814e-06,124,289
DQN,EASY,158,inventory_SKU158,0.0002510016490413894,7.212726791905197e-05,125,206
DQN,EASY,159,inventory_SKU159,0.0002510016490413894,2.206444834366501e-05,126,259
DQN,EASY,160,inventory_SKU160,0.0002510016490413894,2.7530298788141156e-05,160,251
DQN,EASY,161,inventory_SKU161,0.00025100164904138936,4.4315318654987974e-05,506,225
DQN,EASY,162,inventory_SKU162,0.0002510016490413894,0.0,161,557
DQN,EASY,163,inventory_SKU163,0.00025100164904138936,0.0,505,558
DQN,EASY,164,inventory_SKU164,0.0002510016490413894,0.00024364654574198432,162,152
DQN,EASY,165,inventory_SKU165,0.00025100164904138936,0.0024376955373661044,504,9
DQN,EASY,166,inventory_SKU166,0.00025100164904138936,0.0,503,596
DQN,EASY,167,inventory_SKU167,0.00025100164904138936,0.0,502,597
DQN,EASY,168,inventory_SKU168,0.0002510016490413893,0.0,648,598
DQN,EASY,169,inventory_SKU169,0.00025100164904138936,0.0,501,599
DQN,EASY,170,inventory_SKU170,0.0002510016490413894,0.0006589623585543886,163,97
DQN,EASY,171,inventory_SKU171,0.00025100164904138936,0.0,525,600
DQN,EASY,172,inventory_SKU172,0.0002510016490413894,0.0,140,601
DQN,EASY,173,inventory_SKU173,0.0002510016490413893,0.0,646,602
DQN,EASY,174,inventory_SKU174,0.00025100164904138936,0.0,524,603
DQN,EASY,175,inventory_SKU175,0.00025100164904138936,0.00037719348818474096,523,140
DQN,EASY,176,inventory_SKU176,0.00025100164904138936,3.607914320164465e-06,488,315
DQN,EASY,177,inventory_SKU177,0.0002510016490413894,0.0,174,604
DQN,EASY,178,inventory_SKU178,0.0002510016490413894,0.0,175,605
DQN,EASY,179,inventory_SKU179,0.00025100164904138936,0.0,487,606
DQN,EASY,180,inventory_SKU180,0.00025100164904138936,0.0,486,607
DQN,EASY,181,inventory_SKU181,0.00025100164904138936,2.3344278664357362e-05,485,256
DQN,EASY,182,inventory_SKU182,0.0002510016490413894,1.9604560222300415e-05,176,265
DQN,EASY,183,inventory_SKU183,0.0002510016490413894,0.0001254349296435212,177,184
DQN,EASY,184,inventory_SKU184,0.00025100164904138936,0.0,484,644
DQN,EASY,185,inventory_SKU185,0.0002510016490413894,0.0,178,645
DQN,EASY,186,inventory_SKU186,0.00025100164904138936,0.00041143760379248146,515,130
DQN,EASY,187,inventory_SKU187,0.0002510016490413894,1.1465840333855929e-06,156,323
DQN,EASY,188,inventory_SKU188,0.00025100164904138936,0.0,507,646
DQN,EASY,189,inventory_SKU189,0.0002510016490413894,0.0,157,647
DQN,EASY,190,inventory_SKU190,0.0002510016490413894,0.0,158,648
DQN,EASY,191,inventory_SKU191,0.0002510016490413894,0.0,159,649
DQN,EASY,192,inventory_SKU192,0.00025100164904138936,0.0,470,525
DQN,EASY,193,inventory_SKU193,0.00025100164904138936,0.0,469,526
DQN,EASY,194,inventory_SKU194,0.0002510016490413894,0.0017053170961675473,189,25
DQN,EASY,195,inventory_SKU195,0.00025100164904138936,0.0008932602115435419,468,73
DQN,EASY,196,inventory_SKU196,0.00025100164904138936,0.0,499,527
DQN,EASY,197,inventory_SKU197,0.0002510016490413894,0.0,190,549
DQN,EASY,198,inventory_SKU198,0.0002510016490413894,0.0,191,550
DQN,EASY,199,inventory_SKU199,0.0002510016490413894,3.810839166715574e-05,192,232
DQN,EASY,200,inventory_SKU200,0.0002510016490413894,0.0,193,551
DQN,EASY,201,inventory_SKU201,0.00025100164904138936,0.0,498,552
DQN,EASY,202,inventory_SKU202,0.0002510016490413894,0.0,194,553
DQN,EASY,203,inventory_SKU203,0.00025100164904138936,0.0,491,554
DQN,EASY,204,inventory_SKU204,0.0002510016490413894,0.0,172,555
DQN,EASY,205,inventory_SKU205,0.00025100164904138936,0.00010715486182410524,490,190
DQN,EASY,206,inventory_SKU206,0.00025100164904138936,0.00017026815741236881,489,167
DQN,EASY,207,inventory_SKU207,0.0002510016490413894,0.0,173,556
DQN,EASY,208,inventory_SKU208,0.00025100164904138936,0.00017845405279653362,483,160
DQN,EASY,209,inventory_SKU209,0.0002510016490413894,0.0,202,515
DQN,EASY,210,inventory_SKU210,0.0002510016490413894,0.0,203,516
DQN,EASY,211,inventory_SKU211,0.0002510016490413894,0.0,204,517
DQN,EASY,212,inventory_SKU212,0.0002510016490413894,5.305605134678886e-05,205,218
DQN,EASY,213,inventory_SKU213,0.0002510016490413894,0.0,206,518
DQN,EASY,214,inventory_SKU214,0.00025100164904138936,0.0,482,519
DQN,EASY,215,inventory_SKU215,0.00025100164904138936,0.0,481,520
DQN,EASY,216,inventory_SKU216,0.0002510016490413894,0.0007590106353838954,207,89
DQN,EASY,217,inventory_SKU217,0.00025100164904138936,0.0,480,521
DQN,EASY,218,inventory_SKU218,0.00025100164904138936,0.0,479,522
DQN,EASY,219,inventory_SKU219,0.00025100164904138936,0.0,473,523
DQN,EASY,220,sales_SKU0,0.0002510016490413894,0.0,187,524
DQN,EASY,221,sales_SKU1,0.00025100164904138936,0.001978578508494132,472,18
DQN,EASY,222,sales_SKU2,0.00025100164904138936,0.0026155085216681686,471,7
DQN,EASY,223,sales_SKU3,0.0002510016490413894,0.0006163323317857563,188,100
DQN,EASY,224,sales_SKU4,0.0002510016490413894,0.0,248,488
DQN,EASY,225,sales_SKU5,0.0002510016490413894,7.30082337571828e-05,249,205
DQN,EASY,226,sales_SKU6,0.0002510016490413894,0.00011482825047574208,218,188
DQN,EASY,227,sales_SKU7,0.00025100164904138936,0.0,463,489
DQN,EASY,228,sales_SKU8,0.0002510016490413894,0.0007081836511158843,219,94
DQN,EASY,229,sales_SKU9,0.00025100164904138936,0.0007718704582490249,462,85
DQN,EASY,230,sales_SKU10,0.0002510016490413893,0.0011491587553187905,651,56
DQN,EASY,231,sales_SKU11,0.0002510016490413894,0.0,220,490
DQN,EASY,232,sales_SKU12,0.00025100164904138936,0.0009232359000721258,461,69
DQN,EASY,233,sales_SKU13,0.0002510016490413894,0.0,221,491
DQN,EASY,234,sales_SKU14,0.0002510016490413894,0.0024300230560556635,222,11
DQN,EASY,235,sales_SKU15,0.0002510016490413894,0.001582107314897169,231,29
DQN,EASY,236,sales_SKU16,0.00025100164904138936,2.7491564619860074e-05,453,252
DQN,EASY,237,sales_SKU17,0.00025100164904138936,0.0005334482370013162,452,110
DQN,EASY,238,sales_SKU18,0.0002510016490413894,0.0,232,492
DQN,EASY,239,sales_SKU19,0.0002510016490413894,0.0,233,514
DQN,EASY,240,sales_SKU20,0.00025100164904138936,2.2832629275886683e-05,438,258
DQN,EASY,241,sales_SKU21,0.0008499286246836925,0.0013519635947651797,2,41
DQN,EASY,242,sales_SKU22,0.00025100164904138936,0.001314628591571059,437,44
DQN,EASY,243,sales_SKU23,0.0002510016490413894,0.001219896905962673,240,51
DQN,EASY,244,sales_SKU24,0.0002510016490413894,0.002621220832219944,241,6
DQN,EASY,245,sales_SKU25,0.00025100164904138936,1.4011033464632846e-05,436,277
DQN,EASY,246,sales_SKU26,0.0002510016490413894,0.0,242,455
DQN,EASY,247,sales_SKU27,0.00025100164904138936,0.0011422432834583044,467,57
DQN,EASY,248,sales_SKU28,0.00025100164904138936,0.0,466,456
DQN,EASY,249,sales_SKU29,0.00025100164904138936,0.0020681656748385248,465,16
DQN,EASY,250,sales_SKU30,0.0002510016490413894,6.274955862629032e-05,243,212
DQN,EASY,251,sales_SKU31,0.00025100164904138936,0.00038533472781011175,464,137
DQN,EASY,252,sales_SKU32,0.0002510016490413894,0.0,244,457
DQN,EASY,253,sales_SKU33,0.0002510016490413894,0.0010279884782393855,245,67
DQN,EASY,254,sales_SKU34,0.0002510016490413894,0.0,246,458
DQN,EASY,255,sales_SKU35,0.0002510016490413894,0.0010440166035606431,247,64
DQN,EASY,256,sales_SKU36,0.00025100164904138936,0.002853502241873303,423,5
DQN,EASY,257,sales_SKU37,0.00025100164904138936,3.205917306002424e-05,422,239
DQN,EASY,258,sales_SKU38,0.00025100164904138936,0.00018898769260579737,421,157
DQN,EASY,259,sales_SKU39,0.00025100164904138936,0.0,420,426
DQN,EASY,260,sales_SKU40,0.00025100164904138936,7.131281537346209e-05,451,207
DQN,EASY,261,sales_SKU41,0.00025100164904138936,0.0,450,427
DQN,EASY,262,sales_SKU42,0.00025100164904138936,0.0005125235166141577,449,113
DQN,EASY,263,sales_SKU43,0.0002510016490413894,0.001211944388487961,259,52
DQN,EASY,264,sales_SKU44,0.0002510016490413894,0.0013295945465310866,260,43
DQN,EASY,265,sales_SKU45,0.00025100164904138936,0.0015541854160996016,448,31
DQN,EASY,266,sales_SKU46,0.0002510016490413893,0.0,652,428
DQN,EASY,267,sales_SKU47,0.00025100164904138936,0.0,439,429
DQN,EASY,268,sales_SKU48,0.0002510016490413894,5.0085618307006546e-05,236,220
DQN,EASY,269,sales_SKU49,0.0002510016490413894,0.002194717181680645,237,14
DQN,EASY,270,sales_SKU50,0.0002510016490413894,0.00017462033405294178,238,163
DQN,EASY,271,sales_SKU51,0.0002510016490413894,0.0,239,454
DQN,EASY,272,sales_SKU52,0.00025100164904138936,0.0010730143821860007,415,60
DQN,EASY,273,sales_SKU53,0.0002510016490413894,0.0,270,394
DQN,EASY,274,sales_SKU54,0.00025100164904138936,0.0,414,395
DQN,EASY,275,sales_SKU55,0.00025100164904138936,0.0,413,396
DQN,EASY,276,sales_SKU56,0.0007245272799596618,0.0001981766183652748,4,155
DQN,EASY,277,sales_SKU57,0.0002510016490413894,0.0,271,397
DQN,EASY,278,sales_SKU58,0.00025100164904138936,0.0,412,398
DQN,EASY,279,sales_SKU59,0.0002510016490413894,0.00031700928291502077,272,144
DQN,EASY,280,sales_SKU60,0.0002510016490413894,8.23502244955325e-05,273,201
DQN,EASY,281,sales_SKU61,0.00025100164904138936,0.00088950191101689,411,74
DQN,EASY,282,sales_SKU62,0.00025100164904138936,6.601643723670019e-05,428,211
DQN,EASY,283,sales_SKU63,0.00025100164904138936,6.6458516326199e-05,427,210
DQN,EASY,284,sales_SKU64,0.00025100164904138936,0.00032387829095279554,426,142
DQN,EASY,285,sales_SKU65,0.00025100164904138936,0.0016357630516370234,425,27
DQN,EASY,286,sales_SKU66,0.00025100164904138936,3.292120859007058e-05,424,237
DQN,EASY,287,sales_SKU67,0.0002510016490413894,0.0,258,399
DQN,EASY,288,sales_SKU68,0.0002510016490413894,0.0,285,347
DQN,EASY,289,sales_SKU69,0.00025100164904138936,0.0,378,348
DQN,EASY,290,sales_SKU70,0.00025100164904138936,0.0,377,349
DQN,EASY,291,sales_SKU71,0.0002510016490413894,0.0009705135003180975,286,68
DQN,EASY,292,sales_SKU72,0.0002510016490413894,0.0006538897604368889,287,98
DQN,EASY,293,sales_SKU73,0.00025100164904138936,0.0,376,370
DQN,EASY,294,sales_SKU74,0.0006962314476220079,0.001975007861883251,5,19
DQN,EASY,295,sales_SKU75,0.00025100164904138936,1.0077872070269927e-05,375,288
DQN,EASY,296,sales_SKU76,0.00025100164904138936,0.000859307286681745,418,78
DQN,EASY,297,sales_SKU77,0.0002510016490413894,0.0,267,371
DQN,EASY,298,sales_SKU78,0.0002510016490413894,0.0005112015116848075,268,114
DQN,EASY,299,sales_SKU79,0.0002510016490413894,0.0006723600338176344,269,95
DQN,EASY,300,sales_SKU80,0.0005901323528333277,0.0016275300239658901,9,28
DQN,EASY,301,sales_SKU81,0.0002510016490413893,3.0328846959160342e-05,656,244
DQN,EASY,302,sales_SKU82,0.00025100164904138936,0.0,417,372
DQN,EASY,303,sales_SKU83,0.00025100164904138936,0.00057444654262537,416,104
DQN,EASY,304,sales_SKU84,0.00025100164904138936,0.00014469024575640532,360,175
DQN,EASY,305,sales_SKU85,0.00025100164904138936,0.0,359,342
DQN,EASY,306,sales_SKU86,0.00025100164904138936,0.0007869408048497128,358,83
DQN,EASY,307,sales_SKU87,0.00025100164904138936,0.00014525412086010522,635,174
DQN,EASY,308,sales_SKU88,0.00025100164904138936,0.000378624940110536,356,138
DQN,EASY,309,sales_SKU89,0.0002510016490413894,0.0,302,343
DQN,EASY,310,sales_SKU90,0.0002510016490413894,8.695187301269789e-06,311,300
DQN,EASY,311,sales_SKU91,0.0002510016490413893,0.0,658,344
DQN,EASY,312,sales_SKU92,0.0002510016490413894,0.001241204743810126,312,48
DQN,EASY,313,sales_SKU93,0.0006962314476220079,0.0001634233860066587,6,168
DQN,EASY,314,sales_SKU94,0.0002510016490413894,0.0010688538321996358,313,63
DQN,EASY,315,sales_SKU95,0.0002510016490413894,0.0,282,345
DQN,EASY,316,sales_SKU96,0.0002510016490413894,0.0008230457275318042,283,79
DQN,EASY,317,sales_SKU97,0.00025100164904138936,1.7847611085492372e-05,380,271
DQN,EASY,318,sales_SKU98,0.0002510016490413894,1.145098175642268e-05,284,286
DQN,EASY,319,sales_SKU99,0.00025100164904138936,0.0,379,346
DQN,EASY,320,sales_SKU100,0.0002510016490413894,0.0,24,356
DQN,EASY,321,sales_SKU101,0.00025100164904138936,0.0004827065620219635,367,119
DQN,EASY,322,sales_SKU102,0.0002510016490413894,0.0,25,357
DQN,EASY,323,sales_SKU103,0.0002510016490413894,0.0,298,358
DQN,EASY,324,sales_SKU104,0.00025100164904138936,0.0002667683829701306,366,151
DQN,EASY,325,sales_SKU105,0.0008799404052053021,0.00010324873575714367,1,196
DQN,EASY,326,sales_SKU106,0.0002510016490413894,0.0,299,359
DQN,EASY,327,sales_SKU107,0.00025100164904138936,0.0011201000043811222,365,58
DQN,EASY,328,sales_SKU108,0.00025100164904138936,0.0004558660383506869,364,124
DQN,EASY,329,sales_SKU109,0.0002510016490413894,0.001240427333473738,300,49
DQN,EASY,330,sales_SKU110,0.0002510016490413893,9.58046164118314e-06,660,292
DQN,EASY,331,sales_SKU111,0.00025100164904138936,0.00010573522392938563,363,194
DQN,EASY,332,sales_SKU112,0.0008417919687989089,0.0,3,360
DQN,EASY,333,sales_SKU113,0.00025100164904138936,8.717638239723085e-06,362,299
DQN,EASY,334,sales_SKU114,0.00025100164904138936,0.0,361,340
DQN,EASY,335,sales_SKU115,0.0002510016490413894,0.0,301,341
DQN,EASY,336,sales_SKU116,0.00025100164904138936,0.00014116588901052406,383,176
DQN,EASY,337,sales_SKU117,0.00025100164904138936,0.0,382,361
DQN,EASY,338,sales_SKU118,0.00025100164904138936,0.0001387387500230413,381,178
DQN,EASY,339,sales_SKU119,0.0002510016490413894,0.0001622181868084999,310,169
DQN,EASY,340,sales_SKU120,0.00025100164904138936,0.0011189475668391808,613,59
DQN,EASY,341,sales_SKU121,0.00025100164904138936,0.0012031250386212186,370,53
DQN,EASY,342,sales_SKU122,0.0002510016490413894,0.0,16,362
DQN,EASY,343,sales_SKU123,0.0002510016490413894,4.1073583334194253e-05,17,228
DQN,EASY,344,sales_SKU124,0.00025100164904138936,0.0004455667176475069,369,126
DQN,EASY,345,sales_SKU125,0.00025100164904138936,0.0006349019860331802,368,99
DQN,EASY,346,sales_SKU126,0.0002510016490413894,0.0012782398290401029,18,46
DQN,EASY,347,sales_SKU127,0.0002510016490413894,0.0,19,363
DQN,EASY,348,sales_SKU128,0.0002510016490413894,0.0,20,364
